Airport,Terminal,Date,Hour,Average Wait time (US citizen),Max Wait time (US citizen),Average Wait Time (non-US citizen),Max Wait time (non-US citizen),Average Wait time for all passengers,Max Wait time for all passengers,0-15 min,16-30 min,31-45 min,46-60 min,61-90 min,91-120 min,120 plus min,no. of passengers excluded ,Total,Flights,Booths,,,
ATL,Concourse E,5/18/2022,1600 - 1700,9,51,10,51,9,51,811,111,60,11,0,0,0,28,1021,7,20,,,
ATL,Concourse E,5/18/2022,1700 - 1800,13,76,15,76,14,76,291,29,30,28,9,0,0,12,399,3,20,,,
ATL,Concourse E,5/18/2022,1800 - 1900,6,42,13,42,8,42,710,158,19,0,0,0,0,27,914,6,24,,,
ATL,Concourse E,5/18/2022,1900 - 2000,11,52,22,57,14,57,765,415,104,38,0,0,0,38,1360,7,28,,,
ATL,Concourse F,5/18/2022,0500 - 0600,6,39,8,38,7,39,322,18,8,0,0,0,0,9,357,2,13,,,
ATL,Concourse F,5/18/2022,0600 - 0700,4,20,10,21,8,21,156,49,0,0,0,0,0,5,210,1,13,,,
ATL,Concourse F,5/18/2022,0700 - 0800,1,17,8,19,5,19,410,35,0,0,0,0,0,7,452,2,12,,,
ATL,Concourse F,5/18/2022,1000 - 1100,6,31,17,34,13,34,141,70,21,0,0,0,0,4,236,1,8,,,
ATL,Concourse F,5/18/2022,1100 - 1200,9,26,12,28,10,28,207,103,0,0,0,0,0,14,324,2,8,,,
ATL,Concourse F,5/18/2022,1200 - 1300,7,27,15,27,9,27,293,62,0,0,0,0,0,4,359,2,8,,,
ATL,Concourse F,5/18/2022,1400 - 1500,7,57,33,67,16,67,495,98,19,95,21,0,0,21,749,4,15,,,
ATL,Concourse F,5/18/2022,1500 - 1600,5,47,23,49,10,49,411,6,49,11,0,0,0,8,485,3,10,,,
ATL,Concourse F,5/18/2022,1600 - 1700,17,63,29,69,24,69,116,82,48,39,14,0,0,10,309,1,11,,,
ATL,Concourse F,5/18/2022,1700 - 1800,32,77,54,81,36,81,116,59,246,144,58,0,0,17,640,3,11,,,
ATL,Concourse F,5/18/2022,1800 - 1900,12,32,17,31,12,32,231,120,3,0,0,0,0,11,365,2,11,,,
ATL,Concourse F,5/18/2022,1900 - 2000,9,28,18,32,10,32,300,128,5,0,0,0,0,12,445,2,14,,,
ATL,Concourse F,5/18/2022,2000 - 2100,16,35,19,43,17,43,417,586,90,0,0,0,0,32,1125,6,21,,,
ATL,Concourse E,5/19/2022,1300 - 1400,19,66,47,64,29,66,20,14,6,12,5,0,0,1,58,1,17,,,
ATL,Concourse E,5/19/2022,1400 - 1500,23,41,22,57,23,57,77,106,51,21,0,0,0,7,262,2,23,,,
ATL,Concourse E,5/19/2022,1500 - 1600,9,46,15,49,10,49,899,294,60,9,0,0,0,43,1305,8,23,,,
ATL,Concourse E,5/19/2022,1600 - 1700,9,34,15,33,11,34,297,85,23,0,0,0,0,13,418,3,22,,,
ATL,Concourse E,5/19/2022,1700 - 1800,26,62,35,67,29,67,219,263,232,204,16,0,0,30,964,6,21,,,
ATL,Concourse E,5/19/2022,1800 - 1900,17,53,28,69,19,69,447,459,231,19,3,0,0,30,1189,7,22,,,
ATL,Concourse E,5/19/2022,1900 - 2000,12,41,20,44,14,44,522,312,97,0,0,0,0,30,961,6,23,,,
ATL,Concourse E,5/19/2022,2000 - 2100,0,9,0,0,0,9,158,0,0,0,0,0,0,5,163,1,19,,,
ATL,Concourse F,5/19/2022,0500 - 0600,6,28,7,28,6,28,457,42,0,0,0,0,0,12,511,3,13,,,
ATL,Concourse F,5/19/2022,0700 - 0800,3,19,18,38,14,38,251,154,52,0,0,0,0,12,469,2,9,,,
ATL,Concourse F,5/19/2022,0900 - 1000,6,23,13,24,10,24,167,78,0,0,0,0,0,7,252,1,10,,,
ATL,Concourse F,5/19/2022,1100 - 1200,7,27,16,41,11,41,332,112,25,0,0,0,0,13,482,3,9,,,
ATL,Concourse F,5/19/2022,1200 - 1300,4,14,13,19,6,19,185,19,0,0,0,0,0,6,210,1,7,,,
ATL,Concourse F,5/19/2022,1300 - 1400,9,76,28,78,18,78,367,127,26,49,49,0,0,19,637,3,14,,,
ATL,Concourse F,5/19/2022,1400 - 1500,16,72,51,73,37,73,105,91,23,172,71,0,0,12,474,3,15,,,
ATL,Concourse F,5/19/2022,1600 - 1700,7,74,32,75,19,75,280,76,76,43,27,0,0,16,518,3,13,,,
ATL,Concourse F,5/19/2022,1700 - 1800,17,46,29,69,19,69,255,224,113,14,6,0,0,21,633,4,14,,,
ATL,Concourse F,5/19/2022,1800 - 1900,14,57,40,73,27,73,107,85,27,46,26,0,0,10,301,2,14,,,
ATL,Concourse F,5/19/2022,2000 - 2100,6,29,14,33,9,33,673,174,20,0,0,0,0,29,896,5,21,,,
ATL,Concourse F,5/19/2022,2100 - 2200,8,24,12,22,9,24,224,14,0,0,0,0,0,8,246,2,17,,,
ATL,Concourse F,5/19/2022,2300 - 0000,0,0,4,8,4,8,7,0,0,0,0,0,0,2,9,1,1,,,
ATL,Concourse E,5/20/2022,1300 - 1400,4,19,8,19,5,19,648,32,0,0,0,0,0,24,704,3,20,,,
ATL,Concourse E,5/20/2022,1400 - 1500,9,33,13,34,10,34,425,178,4,0,0,0,0,19,626,3,25,,,
ATL,Concourse E,5/20/2022,1500 - 1600,1,15,6,16,3,16,408,2,0,0,0,0,0,13,423,2,24,,,
ATL,Concourse E,5/20/2022,1600 - 1700,7,57,24,82,13,82,817,134,93,53,16,0,0,40,1153,7,28,,,
ATL,Concourse E,5/20/2022,1700 - 1800,8,29,10,34,8,34,461,120,2,0,0,0,0,19,602,4,22,,,
ATL,Concourse E,5/20/2022,1800 - 1900,7,45,13,45,8,45,1145,309,37,0,0,0,0,39,1530,9,24,,,
ATL,Concourse E,5/20/2022,1900 - 2000,11,34,12,32,11,34,850,493,37,0,0,0,0,39,1419,7,27,,,
ATL,Concourse E,5/20/2022,2000 - 2100,6,30,11,33,8,33,370,91,9,0,0,0,0,12,482,2,25,,,
ATL,Concourse F,5/20/2022,0500 - 0600,7,26,9,26,8,26,281,70,0,0,0,0,0,7,358,2,9,,,
ATL,Concourse F,5/20/2022,0600 - 0700,3,30,19,42,15,42,109,82,31,0,0,0,0,7,229,1,9,,,
ATL,Concourse F,5/20/2022,0700 - 0800,9,43,35,67,23,67,208,88,80,51,26,0,0,14,467,2,7,,,
ATL,Concourse F,5/20/2022,0800 - 0900,8,25,25,36,12,36,128,45,23,0,0,0,0,7,203,1,8,,,
ATL,Concourse F,5/20/2022,1000 - 1100,14,39,34,69,28,69,80,51,44,47,16,0,0,8,246,1,6,,,
ATL,Concourse F,5/20/2022,1100 - 1200,11,43,33,59,18,59,242,165,30,44,0,0,0,14,495,3,12,,,
ATL,Concourse F,5/20/2022,1200 - 1300,13,42,33,45,19,45,114,103,55,0,0,0,0,6,278,1,13,,,
ATL,Concourse F,5/20/2022,1400 - 1500,4,25,16,38,10,38,475,140,36,0,0,0,0,19,670,3,15,,,
ATL,Concourse F,5/20/2022,1500 - 1600,1,15,6,15,3,15,180,0,0,0,0,0,0,6,186,1,12,,,
ATL,Concourse F,5/20/2022,1600 - 1700,6,53,29,65,12,65,372,45,8,35,9,0,0,13,482,2,16,,,
ATL,Concourse F,5/20/2022,1700 - 1800,11,32,26,47,15,47,329,127,74,5,0,0,0,13,548,3,14,,,
ATL,Concourse F,5/20/2022,1900 - 2000,2,11,4,11,3,11,145,0,0,0,0,0,0,3,148,1,15,,,
ATL,Concourse F,5/20/2022,2000 - 2100,13,54,38,65,20,65,542,314,92,107,33,0,0,38,1126,6,21,,,
ATL,Concourse F,5/20/2022,2100 - 2200,4,14,7,24,4,24,291,4,0,0,0,0,0,6,301,2,21,,,
ATL,Concourse E,5/21/2022,1300 - 1400,1,12,6,16,3,16,151,4,0,0,0,0,0,3,158,1,19,,,
ATL,Concourse E,5/21/2022,1400 - 1500,5,39,20,57,9,57,574,96,30,26,0,0,0,23,749,3,27,,,
ATL,Concourse E,5/21/2022,1500 - 1600,3,18,11,42,5,42,451,10,17,0,0,0,0,11,489,2,22,,,
ATL,Concourse E,5/21/2022,1600 - 1700,14,83,21,89,16,89,1058,146,200,109,60,0,0,44,1617,10,22,,,
ATL,Concourse E,5/21/2022,1700 - 1800,18,51,20,62,18,62,377,129,203,19,2,0,0,24,754,4,25,,,
ATL,Concourse E,5/21/2022,1800 - 1900,12,60,11,48,12,60,842,223,88,53,0,0,0,35,1241,7,20,,,
ATL,Concourse E,5/21/2022,1900 - 2000,13,48,16,44,13,48,652,167,230,3,0,0,0,23,1075,6,24,,,
ATL,Concourse E,5/21/2022,2000 - 2100,9,33,12,63,10,63,578,208,14,0,1,0,0,24,825,5,19,,,
ATL,Concourse F,5/21/2022,0600 - 0700,3,18,7,18,5,18,353,27,0,0,0,0,0,12,392,2,12,,,
ATL,Concourse F,5/21/2022,0700 - 0800,2,17,11,29,8,29,322,91,0,0,0,0,0,12,425,2,12,,,
ATL,Concourse F,5/21/2022,1000 - 1100,7,19,14,31,10,31,348,71,2,0,0,0,0,12,433,2,9,,,
ATL,Concourse F,5/21/2022,1100 - 1200,13,42,41,60,19,60,258,133,47,78,0,0,0,13,529,2,14,,,
ATL,Concourse F,5/21/2022,1200 - 1300,18,61,42,66,27,66,153,100,97,77,25,0,0,13,465,3,16,,,
ATL,Concourse F,5/21/2022,1300 - 1400,3,15,9,18,6,18,137,10,0,0,0,0,0,3,150,1,14,,,
ATL,Concourse F,5/21/2022,1400 - 1500,6,60,30,66,19,66,656,171,61,148,59,0,0,31,1126,5,17,,,
ATL,Concourse F,5/21/2022,1600 - 1700,30,103,51,105,37,105,144,159,166,193,43,34,0,29,768,3,16,,,
ATL,Concourse F,5/21/2022,1700 - 1800,35,67,47,58,36,67,92,65,181,202,3,0,0,13,556,3,17,,,
ATL,Concourse F,5/21/2022,1900 - 2000,10,25,13,35,10,35,289,58,2,0,0,0,0,9,358,2,19,,,
ATL,Concourse F,5/21/2022,2000 - 2100,15,71,31,75,19,75,491,402,82,90,22,0,0,45,1132,5,19,,,
ATL,Concourse F,5/21/2022,2100 - 2200,5,27,13,27,6,27,301,25,0,0,0,0,0,8,334,2,14,,,
ATL,Concourse E,5/22/2022,1300 - 1400,6,25,9,27,7,27,563,131,0,0,0,0,0,18,712,3,31,,,
ATL,Concourse E,5/22/2022,1400 - 1500,9,31,10,30,9,31,280,81,2,0,0,0,0,12,375,2,24,,,
ATL,Concourse E,5/22/2022,1500 - 1600,4,19,7,15,5,19,370,10,0,0,0,0,0,12,392,2,19,,,
ATL,Concourse E,5/22/2022,1600 - 1700,9,52,8,52,9,52,1063,139,52,38,0,0,0,39,1331,8,27,,,
ATL,Concourse E,5/22/2022,1700 - 1800,15,71,17,74,15,74,303,78,79,13,14,0,0,15,502,3,23,,,
ATL,Concourse E,5/22/2022,1800 - 1900,13,36,15,33,13,36,600,432,24,0,0,0,0,41,1097,7,23,,,
ATL,Concourse E,5/22/2022,1900 - 2000,12,36,13,35,12,36,747,239,113,0,0,0,0,54,1153,6,27,,,
ATL,Concourse F,5/22/2022,0500 - 0600,4,15,4,15,4,15,357,0,0,0,0,0,0,9,366,2,12,,,
ATL,Concourse F,5/22/2022,0600 - 0700,2,13,12,25,9,25,157,60,0,0,0,0,0,5,222,1,10,,,
ATL,Concourse F,5/22/2022,0700 - 0800,12,30,18,41,15,41,322,219,78,0,0,0,0,13,632,3,10,,,
ATL,Concourse F,5/22/2022,0900 - 1000,13,29,24,55,20,55,113,86,27,26,0,0,0,8,260,1,6,,,
ATL,Concourse F,5/22/2022,1000 - 1100,7,19,19,24,7,24,168,25,0,0,0,0,0,6,199,1,6,,,
ATL,Concourse F,5/22/2022,1100 - 1200,14,45,16,38,15,45,298,200,67,0,0,0,0,13,578,3,10,,,
ATL,Concourse F,5/22/2022,1200 - 1300,24,41,21,39,23,41,67,110,116,0,0,0,0,1,294,1,12,,,
ATL,Concourse F,5/22/2022,1300 - 1400,4,13,6,14,4,14,154,0,0,0,0,0,0,4,158,1,14,,,
ATL,Concourse F,5/22/2022,1400 - 1500,14,43,18,47,15,47,488,265,127,6,0,0,0,30,916,4,20,,,
ATL,Concourse F,5/22/2022,1500 - 1600,3,18,12,31,6,31,390,63,2,0,0,0,0,14,469,3,16,,,
ATL,Concourse F,5/22/2022,1600 - 1700,24,110,56,112,41,112,121,94,62,44,73,51,0,13,458,2,16,,,
ATL,Concourse F,5/22/2022,1700 - 1800,27,72,61,88,30,88,262,119,498,53,74,0,0,31,1037,4,18,,,
ATL,Concourse F,5/22/2022,1800 - 1900,17,34,24,36,19,36,128,238,60,0,0,0,0,18,444,2,17,,,
ATL,Concourse F,5/22/2022,1900 - 2000,7,17,7,18,7,18,137,8,0,0,0,0,0,9,154,1,18,,,
ATL,Concourse F,5/22/2022,2000 - 2100,7,19,9,19,7,19,814,24,0,0,0,0,0,43,881,4,25,,,
ATL,Concourse F,5/22/2022,2100 - 2200,6,12,6,13,6,13,450,0,0,0,0,0,0,24,474,3,24,,,
ATL,Concourse E,5/23/2022,1300 - 1400,5,14,8,20,7,20,135,15,0,0,0,0,0,4,154,1,21,,,
ATL,Concourse E,5/23/2022,1400 - 1500,6,40,19,40,10,40,506,160,49,0,0,0,0,22,737,3,22,,,
ATL,Concourse E,5/23/2022,1500 - 1600,12,45,11,45,12,45,620,207,104,0,0,0,0,31,962,5,22,,,
ATL,Concourse E,5/23/2022,1600 - 1700,4,18,5,15,5,18,350,4,0,0,0,0,0,7,361,4,21,,,
ATL,Concourse E,5/23/2022,1700 - 1800,15,36,13,73,14,73,233,207,15,1,4,0,0,13,473,3,19,,,
ATL,Concourse E,5/23/2022,1800 - 1900,12,56,15,53,12,56,1214,641,57,23,0,0,0,57,1992,11,23,,,
ATL,Concourse E,5/23/2022,1900 - 2000,9,31,15,67,10,67,403,179,1,0,7,0,0,20,610,3,21,,,
ATL,Concourse E,5/23/2022,2000 - 2100,8,28,5,11,8,28,296,85,0,0,0,0,0,9,390,2,17,,,
ATL,Concourse F,5/23/2022,0500 - 0600,6,22,8,21,7,22,299,49,0,0,0,0,0,8,356,2,6,,,
ATL,Concourse F,5/23/2022,0600 - 0700,5,29,16,35,14,35,113,70,18,0,0,0,0,6,207,1,6,,,
ATL,Concourse F,5/23/2022,0800 - 0900,11,27,17,36,15,36,122,87,29,0,0,0,0,8,246,1,6,,,
ATL,Concourse F,5/23/2022,0900 - 1000,21,49,31,54,27,54,57,94,62,33,0,0,0,6,252,1,6,,,
ATL,Concourse F,5/23/2022,1100 - 1200,27,51,29,53,27,53,141,110,230,39,0,0,0,15,535,3,15,,,
ATL,Concourse F,5/23/2022,1200 - 1300,24,44,41,54,28,54,82,87,198,38,0,0,0,10,415,2,17,,,
ATL,Concourse F,5/23/2022,1300 - 1400,4,14,9,18,6,18,216,22,0,0,0,0,0,6,244,1,13,,,
ATL,Concourse F,5/23/2022,1400 - 1500,9,41,24,47,19,47,277,181,169,10,0,0,0,14,651,3,14,,,
ATL,Concourse F,5/23/2022,1600 - 1700,4,14,4,14,4,14,180,0,0,0,0,0,0,8,188,2,11,,,
ATL,Concourse F,5/23/2022,1700 - 1800,11,89,39,93,25,93,378,171,71,72,99,5,0,30,826,4,16,,,
ATL,Concourse F,5/23/2022,1800 - 1900,15,31,30,51,16,51,104,216,1,6,0,0,0,10,337,2,12,,,
ATL,Concourse F,5/23/2022,1900 - 2000,16,53,31,72,22,72,222,223,86,38,29,0,0,19,617,3,15,,,
ATL,Concourse F,5/23/2022,2000 - 2100,17,53,31,56,20,56,300,541,99,57,0,0,0,28,1025,6,23,,,
ATL,Concourse F,5/23/2022,2100 - 2200,23,36,25,36,24,36,40,357,102,0,0,0,0,10,509,3,19,,,
ATL,Concourse F,5/23/2022,2200 - 2300,5,14,0,0,5,14,144,0,0,0,0,0,0,4,148,1,3,,,
ATL,Concourse E,5/24/2022,1300 - 1400,6,26,9,41,8,41,122,17,1,0,0,0,0,5,145,1,25,,,
ATL,Concourse E,5/24/2022,1400 - 1500,11,44,9,37,11,44,524,92,65,0,0,0,0,26,707,3,22,,,
ATL,Concourse E,5/24/2022,1500 - 1600,16,37,14,32,16,37,146,89,35,0,0,0,0,4,274,2,20,,,
ATL,Concourse E,5/24/2022,1600 - 1700,10,49,13,36,11,49,574,211,27,1,0,0,0,22,835,7,21,,,
ATL,Concourse E,5/24/2022,1700 - 1800,13,57,14,38,13,57,434,137,29,37,0,0,0,19,656,3,22,,,
ATL,Concourse E,5/24/2022,1800 - 1900,10,55,17,65,11,65,1095,401,32,20,3,0,0,43,1594,10,23,,,
ATL,Concourse E,5/24/2022,1900 - 2000,9,37,14,40,9,40,762,252,9,0,0,0,0,33,1056,6,25,,,
ATL,Concourse F,5/24/2022,0500 - 0600,5,26,7,25,5,26,313,18,0,0,0,0,0,5,336,2,9,,,
ATL,Concourse F,5/24/2022,0600 - 0700,2,11,10,23,8,23,124,41,0,0,0,0,0,6,171,1,9,,,
ATL,Concourse F,5/24/2022,0700 - 0800,12,46,26,49,18,49,269,178,105,31,0,0,0,20,603,3,8,,,
ATL,Concourse F,5/24/2022,0900 - 1000,10,27,14,34,13,34,144,71,11,0,0,0,0,7,233,1,8,,,
ATL,Concourse F,5/24/2022,1000 - 1100,11,21,11,22,11,22,121,55,0,0,0,0,0,6,182,1,6,,,
ATL,Concourse F,5/24/2022,1100 - 1200,5,17,6,17,5,17,160,8,0,0,0,0,0,1,169,1,6,,,
ATL,Concourse F,5/24/2022,1200 - 1300,10,36,21,43,14,43,221,104,65,0,0,0,0,12,402,2,9,,,
ATL,Concourse F,5/24/2022,1300 - 1400,5,16,6,14,5,16,229,6,0,0,0,0,0,5,240,1,14,,,
ATL,Concourse F,5/24/2022,1400 - 1500,13,74,26,71,19,74,535,190,172,85,29,0,0,31,1042,5,15,,,
ATL,Concourse F,5/24/2022,1500 - 1600,18,39,26,48,21,48,117,72,62,8,0,0,0,10,269,2,12,,,
ATL,Concourse F,5/24/2022,1600 - 1700,10,25,13,33,11,33,275,137,1,0,0,0,0,14,427,2,10,,,
ATL,Concourse F,5/24/2022,1700 - 1800,39,97,57,101,46,101,98,148,175,257,235,34,0,30,977,5,14,,,
ATL,Concourse F,5/24/2022,1800 - 1900,14,31,15,23,14,31,59,76,1,0,0,0,0,5,141,1,11,,,
ATL,Concourse F,5/24/2022,1900 - 2000,10,24,13,21,10,24,229,93,0,0,0,0,0,9,331,2,13,,,
ATL,Concourse F,5/24/2022,2000 - 2100,1,6,2,6,1,6,298,0,0,0,0,0,0,7,305,2,14,,,
ATL,Concourse F,5/24/2022,2100 - 2200,5,22,8,22,6,22,672,46,0,0,0,0,0,23,741,4,18,,,
ATL,Concourse E,5/25/2022,1300 - 1400,3,17,7,17,6,17,148,10,0,0,0,0,0,3,161,1,20,,,
ATL,Concourse E,5/25/2022,1400 - 1500,5,21,4,10,5,21,218,10,0,0,0,0,0,8,236,1,16,,,
ATL,Concourse E,5/25/2022,1500 - 1600,4,44,21,47,10,47,903,141,147,8,0,0,0,35,1234,6,22,,,
ATL,Concourse E,5/25/2022,1600 - 1700,13,47,13,44,13,47,488,231,64,6,0,0,0,20,809,6,18,,,
ATL,Concourse E,5/25/2022,1700 - 1800,14,34,16,43,14,43,425,308,23,0,0,0,0,23,779,5,20,,,
ATL,Concourse E,5/25/2022,1800 - 1900,7,38,15,38,9,38,899,229,12,0,0,0,0,34,1174,8,22,,,
ATL,Concourse E,5/25/2022,1900 - 2000,9,52,10,29,9,52,780,165,0,1,0,0,0,27,973,5,21,,,
ATL,Concourse E,5/25/2022,2000 - 2100,10,36,15,35,11,36,343,103,23,0,0,0,0,13,482,3,23,,,
ATL,Concourse F,5/25/2022,0500 - 0600,4,27,6,27,5,27,285,20,0,0,0,0,0,9,314,2,10,,,
ATL,Concourse F,5/25/2022,0600 - 0700,1,12,9,20,7,20,150,28,0,0,0,0,0,4,182,1,10,,,
ATL,Concourse F,5/25/2022,0700 - 0800,3,24,10,24,7,24,329,50,0,0,0,0,0,11,390,2,9,,,
ATL,Concourse F,5/25/2022,1000 - 1100,7,29,13,29,11,29,134,77,0,0,0,0,0,4,215,1,8,,,
ATL,Concourse F,5/25/2022,1100 - 1200,3,10,4,10,3,10,139,0,0,0,0,0,0,0,139,1,4,,,
ATL,Concourse F,5/25/2022,1200 - 1300,4,17,13,23,8,23,193,55,0,0,0,0,0,4,252,1,10,,,
ATL,Concourse F,5/25/2022,1300 - 1400,4,25,6,13,4,25,243,11,0,0,0,0,0,7,261,1,13,,,
ATL,Concourse F,5/25/2022,1400 - 1500,8,28,29,64,18,64,311,118,62,46,8,0,0,16,561,3,12,,,
ATL,Concourse F,5/25/2022,1600 - 1700,26,48,33,59,31,59,27,104,129,42,0,0,0,9,311,1,15,,,
ATL,Concourse F,5/25/2022,1700 - 1800,18,58,37,63,21,63,273,404,143,46,8,0,0,33,907,4,14,,,
ATL,Concourse F,5/25/2022,1900 - 2000,7,45,21,45,10,45,501,109,72,0,0,0,0,21,703,3,16,,,
ATL,Concourse F,5/25/2022,2000 - 2100,16,64,29,68,20,68,281,443,101,13,13,0,0,28,879,5,20,,,
ATL,Concourse F,5/25/2022,2100 - 2200,4,10,9,14,6,14,144,0,0,0,0,0,0,5,149,1,20,,,
ATL,Concourse E,5/26/2022,1400 - 1500,5,21,10,23,7,23,361,40,0,0,0,0,0,12,413,2,22,,,
ATL,Concourse E,5/26/2022,1500 - 1600,4,15,6,17,4,17,176,1,0,0,0,0,0,6,183,1,22,,,
ATL,Concourse E,5/26/2022,1600 - 1700,7,67,23,66,11,67,1077,197,75,73,15,0,0,41,1478,9,22,,,
ATL,Concourse E,5/26/2022,1700 - 1800,21,87,36,93,24,93,271,408,353,19,24,3,0,32,1110,7,22,,,
ATL,Concourse E,5/26/2022,1800 - 1900,17,52,19,74,17,74,639,362,230,28,13,0,0,38,1310,8,22,,,
ATL,Concourse E,5/26/2022,1900 - 2000,20,52,28,67,22,67,218,467,164,10,10,0,0,28,897,6,23,,,
ATL,Concourse E,5/26/2022,2000 - 2100,5,21,3,16,5,21,426,32,0,0,0,0,0,10,468,3,15,,,
ATL,Concourse F,5/26/2022,0500 - 0600,5,15,8,18,6,18,138,9,0,0,0,0,0,5,152,1,10,,,
ATL,Concourse F,5/26/2022,0600 - 0700,6,38,11,38,9,38,275,51,22,0,0,0,0,8,356,2,12,,,
ATL,Concourse F,5/26/2022,0700 - 0800,2,21,11,24,6,24,352,58,0,0,0,0,0,11,421,2,8,,,
ATL,Concourse F,5/26/2022,1000 - 1100,7,31,16,33,13,33,156,74,19,0,0,0,0,7,256,1,7,,,
ATL,Concourse F,5/26/2022,1100 - 1200,2,9,5,9,3,9,109,0,0,0,0,0,0,3,112,1,5,,,
ATL,Concourse F,5/26/2022,1200 - 1300,5,21,11,24,7,24,447,103,0,0,0,0,0,10,560,3,15,,,
ATL,Concourse F,5/26/2022,1300 - 1400,6,21,12,21,8,21,223,46,0,0,0,0,0,5,274,1,17,,,
ATL,Concourse F,5/26/2022,1400 - 1500,11,27,15,33,13,33,238,152,7,0,0,0,0,23,420,2,13,,,
ATL,Concourse F,5/26/2022,1500 - 1600,1,19,8,20,4,20,403,29,0,0,0,0,0,13,445,2,12,,,
ATL,Concourse F,5/26/2022,1600 - 1700,7,29,31,55,18,55,143,26,31,35,0,0,0,7,242,1,10,,,
ATL,Concourse F,5/26/2022,1700 - 1800,22,99,65,117,42,117,129,139,161,60,106,67,0,29,691,3,15,,,
ATL,Concourse F,5/26/2022,1800 - 1900,12,29,12,26,12,29,257,158,0,0,0,0,0,10,425,2,9,,,
ATL,Concourse F,5/26/2022,1900 - 2000,12,41,17,30,12,41,169,104,12,0,0,0,0,9,294,1,12,,,
ATL,Concourse F,5/26/2022,2000 - 2100,13,32,21,36,15,36,424,292,43,0,0,0,0,24,783,4,17,,,
ATL,Concourse F,5/26/2022,2100 - 2200,4,23,5,23,4,23,236,6,0,0,0,0,0,6,248,2,13,,,
ATL,Concourse E,5/27/2022,1300 - 1400,2,11,4,14,3,14,136,0,0,0,0,0,0,5,141,1,17,,,
ATL,Concourse E,5/27/2022,1400 - 1500,10,30,12,30,11,30,543,270,0,0,0,0,0,21,834,4,19,,,
ATL,Concourse E,5/27/2022,1500 - 1600,2,14,5,14,3,14,506,0,0,0,0,0,0,16,522,3,21,,,
ATL,Concourse E,5/27/2022,1600 - 1700,5,40,8,47,5,47,551,24,1,4,0,0,0,17,597,5,17,,,
ATL,Concourse E,5/27/2022,1700 - 1800,10,65,13,99,11,99,806,216,37,0,3,6,0,39,1107,7,20,,,
ATL,Concourse E,5/27/2022,1800 - 1900,14,85,21,85,16,85,335,163,70,11,9,0,0,24,612,4,20,,,
ATL,Concourse E,5/27/2022,1900 - 2000,19,70,31,70,20,70,759,639,388,37,43,0,0,101,1967,10,25,,,
ATL,Concourse F,5/27/2022,0500 - 0600,6,25,9,25,7,25,265,22,0,0,0,0,0,9,296,2,13,,,
ATL,Concourse F,5/27/2022,0600 - 0700,0,12,5,15,4,15,178,0,0,0,0,0,0,6,184,1,14,,,
ATL,Concourse F,5/27/2022,0700 - 0800,2,14,5,16,4,16,354,2,0,0,0,0,0,9,365,2,11,,,
ATL,Concourse F,5/27/2022,0800 - 0900,4,15,7,15,5,15,200,0,0,0,0,0,0,6,206,1,11,,,
ATL,Concourse F,5/27/2022,1000 - 1100,8,19,14,31,11,31,273,88,3,0,0,0,0,11,375,2,8,,,
ATL,Concourse F,5/27/2022,1100 - 1200,4,16,7,16,5,16,291,5,0,0,0,0,0,3,299,2,8,,,
ATL,Concourse F,5/27/2022,1200 - 1300,4,18,9,20,6,20,368,43,0,0,0,0,0,9,420,2,15,,,
ATL,Concourse F,5/27/2022,1300 - 1400,4,20,11,20,7,20,256,45,0,0,0,0,0,9,310,2,17,,,
ATL,Concourse F,5/27/2022,1400 - 1500,15,38,26,41,18,41,159,187,44,0,0,0,0,12,402,2,15,,,
ATL,Concourse F,5/27/2022,1500 - 1600,10,32,24,41,15,41,243,179,66,0,0,0,0,13,501,2,12,,,
ATL,Concourse F,5/27/2022,1600 - 1700,18,141,60,142,42,142,194,132,59,48,55,55,49,27,619,3,11,,,
ATL,Concourse F,5/27/2022,1700 - 1800,10,34,66,97,26,97,85,46,3,0,18,14,0,6,172,1,11,,,
ATL,Concourse F,5/27/2022,1800 - 1900,21,102,66,115,39,115,77,178,62,1,41,65,0,21,445,3,11,,,
ATL,Concourse F,5/27/2022,1900 - 2000,27,51,16,27,26,51,49,51,49,25,0,0,0,9,183,1,7,,,
ATL,Concourse F,5/27/2022,2000 - 2100,20,58,34,58,23,58,85,372,41,56,0,0,0,30,584,4,18,,,
ATL,Concourse F,5/27/2022,2100 - 2200,7,25,12,25,8,25,832,118,0,0,0,0,0,45,995,5,19,,,
ATL,Concourse E,5/28/2022,1300 - 1400,3,14,7,20,4,20,291,14,0,0,0,0,0,9,314,2,22,,,
ATL,Concourse E,5/28/2022,1400 - 1500,13,32,9,29,12,32,379,177,15,0,0,0,0,24,595,3,21,,,
ATL,Concourse E,5/28/2022,1500 - 1600,2,21,6,21,3,21,631,7,0,0,0,0,0,18,656,3,19,,,
ATL,Concourse E,5/28/2022,1600 - 1700,7,39,11,61,8,61,1132,184,6,8,2,0,0,41,1373,9,22,,,
ATL,Concourse E,5/28/2022,1700 - 1800,17,42,20,55,17,55,387,333,136,13,0,0,0,27,896,6,21,,,
ATL,Concourse E,5/28/2022,1800 - 1900,8,37,13,44,9,44,1006,242,27,0,0,0,0,35,1310,8,24,,,
ATL,Concourse E,5/28/2022,1900 - 2000,8,26,9,21,8,26,866,322,0,0,0,0,0,28,1216,8,23,,,
